gameId,nbaGameId,playerId,nbaId,playerName,year,team,opponent,PTS,FGA,FTA,TOV,BadPassTOV,BadPassOutOfBoundsTOV,ScoringTOV,Heaves,ZBounds,TechFTA,AdjFGA,AdjFTA,AdjTS%,source
gen_2002_20020513_DAL_SAC,0040100225,chris_webber_185,185,Chris Webber,2002,SAC,DAL,23.0,14.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,10.0,62.5,pbpstats.com API game logs
gen_2002_20020513_DAL_SAC,0040100225,wang_zhi_zhi_1917,1917,Wang Zhi-zhi,2002,DAL,SAC,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,53.2,pbpstats.com API game logs
gen_2002_20020513_DAL_SAC,0040100225,hedo_turkoglu_2045,2045,Hedo Turkoglu,2002,SAC,DAL,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,52.6,pbpstats.com API game logs
gen_2002_20020513_DAL_SAC,0040100225,eduardo_najera_2059,2059,Eduardo Najera,2002,DAL,SAC,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,50.0,pbpstats.com API game logs
gen_2002_20020513_DAL_SAC,0040100225,gerald_wallace_2222,2222,Gerald Wallace,2002,SAC,DAL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,pbpstats.com API game logs
gen_2002_20020513_DAL_SAC,0040100225,doug_christie_57,57,Doug Christie,2002,SAC,DAL,15.0,10.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,9.0,4.0,69.7,pbpstats.com API game logs
gen_2002_20020513_DAL_SAC,0040100225,michael_finley_714,714,Michael Finley,2002,DAL,SAC,26.0,18.0,7.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,20.0,7.0,56.3,pbpstats.com API game logs
gen_2002_20020513_DAL_SAC,0040100225,shawn_bradley_762,762,Shawn Bradley,2002,DAL,SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2002_20020513_DAL_SAC,0040100225,nick_van_exel_89,89,Nick Van Exel,2002,DAL,SAC,6.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,37.5,pbpstats.com API game logs
gen_2002_20020513_DAL_SAC,0040100225,steve_nash_959,959,Steve Nash,2002,DAL,SAC,12.0,9.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,11.0,2.0,50.5,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,erick_strickland_1065,1065,Erick Strickland,2002,BOS,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,chucky_atkins_1088,1088,Chucky Atkins,2002,DET,BOS,22.0,17.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,18.0,2.0,58.3,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,ben_wallace_1112,1112,Ben Wallace,2002,DET,BOS,6.0,7.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,3.0,26.5,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,tony_battie_1499,1499,Tony Battie,2002,BOS,DET,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,62.5,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,paul_pierce_1718,1718,Paul Pierce,2002,BOS,DET,18.0,13.0,9.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,9.0,45.1,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,damon_jones_1800,1800,Damon Jones,2002,DET,BOS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,clifford_robinson_361,361,Clifford Robinson,2002,DET,BOS,4.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,jon_barry_468,468,Jon Barry,2002,DET,BOS,9.0,7.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,2.0,45.5,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,eric_williams_677,677,Eric Williams,2002,BOS,DET,6.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,50.0,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,michael_curry_688,688,Michael Curry,2002,DET,BOS,15.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,63.1,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,jerry_stackhouse_711,711,Jerry Stackhouse,2002,DET,BOS,8.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,0.0,22.2,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,kenny_anderson_72,72,Kenny Anderson,2002,BOS,DET,17.0,18.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,18.0,0.0,47.2,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,corliss_williamson_722,722,Corliss Williamson,2002,DET,BOS,17.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,55.2,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,rodney_rogers_915,915,Rodney Rogers,2002,BOS,DET,14.0,7.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,2.0,70.9,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,antoine_walker_952,952,Antoine Walker,2002,BOS,DET,16.0,15.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,4.0,45.0,pbpstats.com API game logs
gen_2002_20020514_BOS_DET,0040100215,tony_delk_960,960,Tony Delk,2002,BOS,DET,9.0,7.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,2.0,45.5,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,robert_horry_109,109,Robert Horry,2002,LAL,SAS,8.0,8.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,3.0,32.5,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,steven_smith_120,120,Steven Smith,2002,SAS,LAL,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,bruce_bowen_1477,1477,Bruce Bowen,2002,SAS,LAL,10.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,71.4,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,tim_duncan_1495,1495,Tim Duncan,2002,SAS,LAL,34.0,23.0,14.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,28.0,14.0,49.8,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,antonio_daniels_1498,1498,Antonio Daniels,2002,SAS,LAL,15.0,10.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,4.0,58.8,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,devean_george_1904,1904,Devean George,2002,LAL,SAS,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.6,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,danny_ferry_198,198,Danny Ferry,2002,SAS,LAL,3.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,30.0,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,mark_madsen_2058,2058,Mark Madsen,2002,LAL,SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,brian_shaw_216,216,Brian Shaw,2002,LAL,SAS,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,tony_parker_2225,2225,Tony Parker,2002,SAS,LAL,14.0,15.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,18.0,2.0,37.1,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,lindsey_hunter_283,283,Lindsey Hunter,2002,LAL,SAS,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,150.0,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,rick_fox_296,296,Rick Fox,2002,LAL,SAS,17.0,11.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,13.0,2.0,61.2,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,terry_porter_345,345,Terry Porter,2002,SAS,LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,shaquille_o_neal_406,406,Shaquille O'Neal,2002,LAL,SAS,21.0,18.0,9.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,21.0,9.0,42.1,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,david_robinson_764,764,David Robinson,2002,SAS,LAL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,mark_bryant_95,95,Mark Bryant,2002,SAS,LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,samaki_walker_955,955,Samaki Walker,2002,LAL,SAS,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,derek_fisher_965,965,Derek Fisher,2002,LAL,SAS,8.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,36.8,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,kobe_bryant_977,977,Kobe Bryant,2002,LAL,SAS,26.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,6.0,60.1,pbpstats.com API game logs
gen_2002_20020514_LAL_SAS,0040100235,malik_rose_990,990,Malik Rose,2002,SAS,LAL,11.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,57.1,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,david_wesley_133,133,David Wesley,2002,CHH,NJN,13.0,12.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,14.0,2.0,43.7,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,p_j_brown_136,136,P.J. Brown,2002,CHH,NJN,10.0,7.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,51.2,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,aaron_williams_1425,1425,Aaron Williams,2002,NJN,CHH,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,keith_van_horn_1496,1496,Keith Van Horn,2002,NJN,CHH,16.0,14.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,3.0,49.0,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,anthony_johnson_1533,1533,Anthony Johnson,2002,NJN,CHH,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,113.6,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,robert_traylor_1714,1714,Robert Traylor,2002,CHH,NJN,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,25.0,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,baron_davis_1884,1884,Baron Davis,2002,CHH,NJN,13.0,15.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,36.8,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,lee_nailon_1924,1924,Lee Nailon,2002,CHH,NJN,14.0,9.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,9.0,50.1,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,todd_macculloch_1928,1928,Todd MacCulloch,2002,NJN,CHH,2.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,18.4,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,kenyon_martin_2030,2030,Kenyon Martin,2002,NJN,CHH,14.0,12.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,6.0,39.7,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,jamaal_magloire_2048,2048,Jamaal Magloire,2002,CHH,NJN,14.0,7.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,13.0,47.6,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,richard_jefferson_2210,2210,Richard Jefferson,2002,NJN,CHH,11.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,50.6,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,jason_collins_2215,2215,Jason Collins,2002,NJN,CHH,6.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,53.2,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,george_lynch_248,248,George Lynch,2002,CHH,NJN,11.0,9.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,55.0,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,stacey_augmon_278,278,Stacey Augmon,2002,CHH,NJN,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,44.4,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,lucious_harris_446,446,Lucious Harris,2002,NJN,CHH,11.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,84.4,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,jason_kidd_467,467,Jason Kidd,2002,NJN,CHH,23.0,18.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,19.0,3.0,56.6,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,elden_campbell_922,922,Elden Campbell,2002,CHH,NJN,11.0,9.0,6.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,6.0,40.3,pbpstats.com API game logs
gen_2002_20020515_CHH_NJN,0040100205,kerry_kittles_954,954,Kerry Kittles,2002,NJN,CHH,18.0,11.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,63.9,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,robert_horry_109,109,Robert Horry,2002,LAL,SAC,18.0,12.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,5.0,59.2,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,vlade_divac_124,124,Vlade Divac,2002,SAC,LAL,12.0,10.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,4.0,47.0,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,scot_pollard_1513,1513,Scot Pollard,2002,SAC,LAL,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,51.5,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,bobby_jackson_1517,1517,Bobby Jackson,2002,SAC,LAL,21.0,15.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,4.0,62.6,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,mike_bibby_1710,1710,Mike Bibby,2002,SAC,LAL,19.0,21.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0,5.0,36.3,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,chris_webber_185,185,Chris Webber,2002,SAC,LAL,28.0,25.0,0.0,4.0,1.0,0.0,3.0,0.0,3.0,0.0,25.0,0.0,56.0,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,devean_george_1904,1904,Devean George,2002,LAL,SAC,9.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,75.0,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,hedo_turkoglu_2045,2045,Hedo Turkoglu,2002,SAC,LAL,0.0,8.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,brian_shaw_216,216,Brian Shaw,2002,LAL,SAC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,gerald_wallace_2222,2222,Gerald Wallace,2002,SAC,LAL,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,53.2,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,lindsey_hunter_283,283,Lindsey Hunter,2002,LAL,SAC,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,30.0,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,rick_fox_296,296,Rick Fox,2002,LAL,SAC,9.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,90.0,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,shaquille_o_neal_406,406,Shaquille O'Neal,2002,LAL,SAC,26.0,21.0,6.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,23.0,6.0,50.7,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,doug_christie_57,57,Doug Christie,2002,SAC,LAL,13.0,11.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,59.1,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,samaki_walker_955,955,Samaki Walker,2002,LAL,SAC,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,derek_fisher_965,965,Derek Fisher,2002,LAL,SAC,11.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,4.0,46.8,pbpstats.com API game logs
gen_2002_20020518_LAL_SAC,0040100311,kobe_bryant_977,977,Kobe Bryant,2002,LAL,SAC,30.0,26.0,7.0,5.0,0.0,1.0,4.0,0.0,1.0,0.0,29.0,7.0,46.8,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,erick_strickland_1065,1065,Erick Strickland,2002,BOS,NJN,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,aaron_williams_1425,1425,Aaron Williams,2002,NJN,BOS,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,74.0,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,keith_van_horn_1496,1496,Keith Van Horn,2002,NJN,BOS,14.0,14.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,50.0,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,tony_battie_1499,1499,Tony Battie,2002,BOS,NJN,6.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,38.1,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,anthony_johnson_1533,1533,Anthony Johnson,2002,NJN,BOS,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,56.3,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,mark_blount_1548,1548,Mark Blount,2002,BOS,NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,paul_pierce_1718,1718,Paul Pierce,2002,BOS,NJN,27.0,19.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,13.0,50.5,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,todd_macculloch_1928,1928,Todd MacCulloch,2002,NJN,BOS,14.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,75.1,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,kenyon_martin_2030,2030,Kenyon Martin,2002,NJN,BOS,9.0,9.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,41.4,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,richard_jefferson_2210,2210,Richard Jefferson,2002,NJN,BOS,10.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,64.4,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,jason_collins_2215,2215,Jason Collins,2002,NJN,BOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,lucious_harris_446,446,Lucious Harris,2002,NJN,BOS,10.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,56.3,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,jason_kidd_467,467,Jason Kidd,2002,NJN,BOS,18.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,9.0,10.0,67.2,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,eric_williams_677,677,Eric Williams,2002,BOS,NJN,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,55.6,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,kenny_anderson_72,72,Kenny Anderson,2002,BOS,NJN,12.0,13.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,43.2,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,rodney_rogers_915,915,Rodney Rogers,2002,BOS,NJN,7.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,50.9,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,antoine_walker_952,952,Antoine Walker,2002,BOS,NJN,27.0,23.0,6.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,25.0,6.0,48.8,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,kerry_kittles_954,954,Kerry Kittles,2002,NJN,BOS,14.0,12.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,54.3,pbpstats.com API game logs
gen_2002_20020519_BOS_NJN,0040100301,tony_delk_960,960,Tony Delk,2002,BOS,NJN,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,45.7,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,robert_horry_109,109,Robert Horry,2002,LAL,SAC,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,68.0,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,vlade_divac_124,124,Vlade Divac,2002,SAC,LAL,15.0,13.0,6.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,13.0,6.0,48.0,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,scot_pollard_1513,1513,Scot Pollard,2002,SAC,LAL,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,bobby_jackson_1517,1517,Bobby Jackson,2002,SAC,LAL,17.0,9.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,5.0,75.9,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,mike_bibby_1710,1710,Mike Bibby,2002,SAC,LAL,20.0,15.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,54.0,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,chris_webber_185,185,Chris Webber,2002,SAC,LAL,21.0,22.0,11.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,23.0,11.0,37.7,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,devean_george_1904,1904,Devean George,2002,LAL,SAC,6.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,30.4,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,hedo_turkoglu_2045,2045,Hedo Turkoglu,2002,SAC,LAL,8.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,40.5,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,mark_madsen_2058,2058,Mark Madsen,2002,LAL,SAC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,brian_shaw_216,216,Brian Shaw,2002,LAL,SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,lindsey_hunter_283,283,Lindsey Hunter,2002,LAL,SAC,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,rick_fox_296,296,Rick Fox,2002,LAL,SAC,10.0,9.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,2.0,46.0,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,shaquille_o_neal_406,406,Shaquille O'Neal,2002,LAL,SAC,35.0,27.0,11.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,30.0,11.0,50.2,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,doug_christie_57,57,Doug Christie,2002,SAC,LAL,13.0,7.0,5.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,7.0,5.0,70.7,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,samaki_walker_955,955,Samaki Walker,2002,LAL,SAC,5.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,33.6,pbpstats.com API game logs
gen_2002_20020520_LAL_SAC,0040100312,derek_fisher_965,965,Derek Fisher,2002,LAL,SAC,4.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,18.4,pbpstats.com API game logs
